query,tweet_date,username,name,text,url,translated_text,CLASSIFICACAO
Morbius trailer,1 Mar 2022,@AnimationShare,Animation Share,Sony Drops Final Trailer for Marvel Supercreature Feature 'Morbius' - Animation World Network dlvr.it/SKtmCZ,https://nitter.net/AnimationShare/status/1498757997064908800#m,Sony Drops Final Trailer for Marvel Supercreature Feature 'Morbius' - Animation World Network dlvr.it/SKtmCZ,0
Morbius trailer,1 Mar 2022,@ANIMATIONWorld,AWN,"Sony Drops Final Trailer for Marvel Supercreature Feature ‘Morbius’: New film delves into the origins of a biochemist-turned-bloodsucker, who first appeared in Marvel comics as a foil to Spider-Man and later became a flawed antihero. bit.ly/35qMmSa",https://nitter.net/ANIMATIONWorld/status/1498756734826913795#m,"Sony Drops Final Trailer for Marvel Supercreature Feature ‘Morbius’: New film delves into the origins of a biochemist-turned-bloodsucker, who first appeared in Marvel comics as a foil to Spider-Man and later became a flawed antihero. bit.ly/35qMmSa",1
Morbius trailer,1 Mar 2022,@3ative,3ATIVE 🌐,Sony Drops Final Trailer for Marvel Supercreature Feature ‘Morbius’ dlvr.it/SKtk7l,https://nitter.net/3ative/status/1498754468136964096#m,Sony Drops Final Trailer for Marvel Supercreature Feature ‘Morbius’ dlvr.it/SKtk7l,0
Morbius trailer,1 Mar 2022,@Cinebooom,Cinebooom,Jared Leto expande el universo de Spider-Man en un nuevo trailer de “Morbius” piped.video/watch?v=ii34Jb2M… cinebooom.cl/jared-leto-expa…,https://nitter.net/Cinebooom/status/1498754346170863632#m,Jared Leto expands the Spider-Man universe in a new trailer for “Morbius” piped.video/watch?v=ii34Jb2M… cinebooom.cl/jared-leto-expa…,0
Morbius trailer,1 Mar 2022,@_PrimeSilver_,⚜Elias•Silver⚜,NEUE MORBIUS TRAILER REACTION IST ONLINE piped.video/z-BZQYp2chk,https://nitter.net/_PrimeSilver_/status/1498752133675597826#m,NEUE MORBIUS TRAILER REACTION IST ONLINE piped.video/z-BZQYp2chk,0
Morbius trailer,2 Mar 2022,@ttvcluelessmeg,Meg,just saw the morbius trailer. holy fucking shit.,https://nitter.net/ttvcluelessmeg/status/1499168901975867392#m,just saw the morbius trailer. holy fucking shit.,1
Morbius trailer,2 Mar 2022,@embahgendut,Embah Endut Cayang,"Damn..,....look like it was a real ghost😨 as i remember this scene was in the first trailer. This scene was Morbius using his echolocation ability in a lab",https://nitter.net/embahgendut/status/1499167828221460480#m,"Damn..,....look like it was a real ghost😨 as i remember this scene was in the first trailer. This scene was Morbius using his echolocation ability in a lab",1
Morbius trailer,2 Mar 2022,@HollywoodGlee,Larry Gleeson,Morbius - Final Trailer dlvr.it/SKyjCM,https://nitter.net/HollywoodGlee/status/1499161521548521474#m,Morbius - Final Trailer dlvr.it/SKyjCM,0
Morbius trailer,2 Mar 2022,@uncleLurk,2Dreadz,Morbius - Final Trailer dlvr.it/SKyfGS,https://nitter.net/uncleLurk/status/1499156238377967618#m,Morbius - Final Trailer dlvr.it/SKyfGS,0
Morbius trailer,2 Mar 2022,@rick_roninpunk,Rick,Morbius final trailer reaction video is up! My feelings on the release for Morbius and that thing Jared Leto did. YouTube link in bio 🔗 #trailerreaction #Morbius #Marvel #SonyPictures instagram.com/p/CanlZGjPID9/…,https://nitter.net/rick_roninpunk/status/1499152291135377408#m,Morbius final trailer reaction video is up! My feelings on the release for Morbius and that thing Jared Leto did. YouTube link in bio 🔗 #trailerreaction #Morbius #Marvel #SonyPictures instagram.com/p/CanlZGjPID9/…,0
Morbius trailer,2 Mar 2022,@agglais_,𝕵𝖚𝖆𝖓k,Estaba viendo el trailer de morbius y sólo pienso en que si no canta the killer de thirty seconds to mars me salgo del cine.,https://nitter.net/agglais_/status/1499149113832710149#m,"I was watching the trailer for Morbius and I just thought that if The Killer from Thirty Seconds to Mars doesn't sing, I'll walk out of the theater.",0
Morbius trailer,2 Mar 2022,@cineecia,CINEeCIA.,"Estrelado por Jared Leto, filme chega aos cinemas em março Assista aqui: bit.ly/3pykgv9 @SonyPicturesBr #morbius",https://nitter.net/cineecia/status/1499144000829329411#m,"Starring Jared Leto, film hits theaters in March Watch here: bit.ly/3pykgv9 @SonyPicturesBr #morbius",0
Morbius trailer,2 Mar 2022,@mxdwn,Raymond Flotat,via @mxdwnmovies: Final @MorbiusMovie Trailer Prepares Audiences for Character Study and Possible MCU (@Marvel) Connection #Morbius #MCU movies.mxdwn.com/news/final-…,https://nitter.net/mxdwn/status/1499142507019472898#m,via @mxdwnmovies: Final @MorbiusMovie Trailer Prepares Audiences for Character Study and Possible MCU (@Marvel) Connection #Morbius #MCU movies.mxdwn.com/news/final-…,0
Morbius trailer,2 Mar 2022,@kencan_0406,Alexsandria,Morbius - Final Trailer dlvr.it/SKyT8D,https://nitter.net/kencan_0406/status/1499138748407185408#m,Morbius - Final Trailer dlvr.it/SKyT8D,0
Morbius trailer,2 Mar 2022,@razzakratan1989,Ratan Razzak,Morbius - Final Trailer dlvr.it/SKyScF,https://nitter.net/razzakratan1989/status/1499137741048586241#m,Morbius - Final Trailer dlvr.it/SKyScF,0
Morbius trailer,2 Mar 2022,@Kcricehill,𝕶𝕮 𝖙𝖍𝖊 𝕹𝖎𝖌𝖍𝖙 𝖂𝖆𝖑𝖐𝖊𝖗 🇯🇵,マーベル『モービウス』新予告編が公開 ─ 『ヴェノム』に続く、スパイダーマンの新たなるヴィラン映画 theriver.jp/morbius-trailer-… @the_river_jpから,https://nitter.net/Kcricehill/status/1499137689274044417#m,"Marvel's ""Mobius"" new trailer released - Spider-Man's new villain movie following ""Venom"" theriver.jp/morbius-trailer-… From @the_river_jp",0
Morbius trailer,2 Mar 2022,@PatahapaKE,Patahapa,Morbius - Final Trailer dlvr.it/SKySKR,https://nitter.net/PatahapaKE/status/1499136808830967808#m,Morbius - Final Trailer dlvr.it/SKySKR,0
Morbius trailer,2 Mar 2022,@PodcastUDC,DC Comics | 🎙️,"Poxa na minha não mostraram, queria ter visto na tela grande. Aqui passou o trailer de Morbius e Northmen",https://nitter.net/PodcastUDC/status/1499136285843329024#m,"Wow, they didn't show it, I wish I had seen it on the big screen. Here was the trailer for Morbius and Northmen",0
Morbius trailer,2 Mar 2022,@RadioHuancavilk,Radio Huancavilca 830AM,Lanzan tráiler final de ‘Morbius’; aquí todos los detalles radiohuancavilca.com.ec/lanz…,https://nitter.net/RadioHuancavilk/status/1499131172256894980#m,Final trailer for 'Morbius' released; here all the details radiohuancavilca.com.ec/lanz…,0
Morbius trailer,2 Mar 2022,@360aproko,360aproko,Morbius Final Trailer (2022) | Movieclips Trailers 360aproko.com/morbius-final-…,https://nitter.net/360aproko/status/1499128181537845258#m,Morbius Final Trailer (2022) | Movieclips Trailers 360aproko.com/morbius-final-…,0
Morbius trailer,2 Mar 2022,@ch4rlzt0n,C,That Morbius trailer… yikes,https://nitter.net/ch4rlzt0n/status/1499124216796483585#m,That Morbius trailer… yikes,0
Morbius trailer,2 Mar 2022,@Moviies,Moviies,New trailer: Morbius - Final Trailer ift.tt/JU7z92c,https://nitter.net/Moviies/status/1499118382058254338#m,New trailer: Morbius - Final Trailer ift.tt/JU7z92c,0
Morbius trailer,2 Mar 2022,@Revand_Hadi,Revand Hadipurwanto,Morbius - Final Trailer dlvr.it/SKyDy3,https://nitter.net/Revand_Hadi/status/1499115626803064832#m,Morbius - Final Trailer dlvr.it/SKyDy3,0
Morbius trailer,2 Mar 2022,@FlipsFlops88,FLipFLop,Morbius - Final Trailer dlvr.it/SKyCVh,https://nitter.net/FlipsFlops88/status/1499113582956449792#m,Morbius - Final Trailer dlvr.it/SKyCVh,0
Morbius trailer,2 Mar 2022,@datjovialguy,Dotun,Morbius - Final Trailer dlvr.it/SKy9hv,https://nitter.net/datjovialguy/status/1499110197373005826#m,Morbius - Final Trailer dlvr.it/SKy9hv,0
Morbius trailer,2 Mar 2022,@TrailerSam,Movie Trailer 🎬 🌠,Morbius - Final Trailer: One of Marvel’s most compelling and conflicted characters comes to the big screen as Oscar® winner Jared Leto transforms into the enigmatic antihero Michael Morbius. Dangerously ill with a rare blood disorder and determined to… dlvr.it/SKy9gS,https://nitter.net/TrailerSam/status/1499110183150112768#m,Morbius - Final Trailer: One of Marvel’s most compelling and conflicted characters comes to the big screen as Oscar® winner Jared Leto transforms into the enigmatic antihero Michael Morbius. Dangerously ill with a rare blood disorder and determined to… dlvr.it/SKy9gS,0
Morbius trailer,2 Mar 2022,@cinenjambre,CINENJAMBRE,Llegó el tráiler final para la película Morbius de @SonyPicturesMX. piped.video/SRmkwTBvTiM,https://nitter.net/cinenjambre/status/1499101053815509000#m,The final trailer for the movie Morbius by @SonyPicturesMX has arrived. piped.video/SRmkwTBvTiM,0
Morbius trailer,2 Mar 2022,@TibetEllor,Tibet Ellor,"Morbius Final Trailer Breakdown – The Latest Film to Join the Spider-Man Universe Is Almost Here Most of us would love to wake up tomorrow morning with some sort of superpower, even if they aren’t without their downsides. Plenty of comic book adaptation… ift.tt/xDCZoTd",https://nitter.net/TibetEllor/status/1499098408325419018#m,"Morbius Final Trailer Breakdown – The Latest Film to Join the Spider-Man Universe Is Almost Here Most of us would love to wake up tomorrow morning with some sort of superpower, even if they aren’t without their downsides. Plenty of comic book adaptation… ift.tt/xDCZoTd",1
Morbius trailer,2 Mar 2022,@BleedingFool,Bleeding Fool,"With this final trailer, Morbius, Sony's next Spider-Man related film, is starting to take shape and we’ve learned even more details about the cast, particularly the characters played by Jared Harris and Matt Smith. is.gd/YX9NcY #Morbius #MCU #SpiderMan #Marvel",https://nitter.net/BleedingFool/status/1499097232028614657#m,"With this final trailer, Morbius, Sony's next Spider-Man related film, is starting to take shape and we’ve learned even more details about the cast, particularly the characters played by Jared Harris and Matt Smith. is.gd/YX9NcY #Morbius #MCU #SpiderMan #Marvel",1
Morbius trailer,2 Mar 2022,@KillerMari0,KillerMARI0 🐎🪽,"¡MORBIUS TRAILER FINAL! Buitre, Loxias Villano, Spiderman UCM, Andrew Garfield, Martine Vampiro! bit.ly/3M90vEc #Marvel #Memes #Morbius",https://nitter.net/KillerMari0/status/1499088145425604615#m,"¡MORBIUS TRAILER FINAL! Buitre, Loxias Villano, Spiderman UCM, Andrew Garfield, Martine Vampiro! bit.ly/3M90vEc #Marvel #Memes #Morbius",0
Morbius trailer,2 Mar 2022,@Priyamkkk341,Priyamkkk34,Thor 4 trailer when and is there any Spidey in morbius or in its post credit scene ?,https://nitter.net/Priyamkkk341/status/1499086387970461696#m,Thor 4 trailer when and is there any Spidey in morbius or in its post credit scene ?,0
Morbius trailer,2 Mar 2022,@Priyamkkk341,Priyamkkk34,Thor 4 trailer when and is there any Spidey in morbius or in its post credit scene ?,https://nitter.net/Priyamkkk341/status/1499086162866348040#m,Thor 4 trailer when and is there any Spidey in morbius or in its post credit scene ?,0
Morbius trailer,2 Mar 2022,@LaComikeria,La Comikeria,¡Jared Leto está listo para convertirse en el nuevo anti-héroe de Marvel! No te pierdas el tráiler final de #Morbius. #BornToBeGeek bit.ly/3tvoDIS,https://nitter.net/LaComikeria/status/1499083086956539904#m,Jared Leto is ready to become Marvel's new anti-hero! Don't miss the final trailer for #Morbius. #BornToBeGeek bit.ly/3tvoDIS,0
Morbius trailer,2 Mar 2022,@BingeCorner,Binge Corner,WATCH: Morbius – Final Trailer via @BingeCorner #MORBIUS bingecorner.com/2022/02/28/w…,https://nitter.net/BingeCorner/status/1499081824575885318#m,WATCH: Morbius – Final Trailer via @BingeCorner #MORBIUS bingecorner.com/2022/02/28/w…,0
Morbius trailer,2 Mar 2022,@AKlay19,Adam Klay,"Oh right, that new MORBIUS trailer. Don’t have high hopes for this one.",https://nitter.net/AKlay19/status/1499079433499643908#m,"Oh right, that new MORBIUS trailer. Don’t have high hopes for this one.",1
Morbius trailer,2 Mar 2022,@DREZZEDNews,D/REZZED,Sony Pictures Drops Final ‘Morbius’ Trailer drezzed.clownfishtv.com/sony…,https://nitter.net/DREZZEDNews/status/1499078215012425728#m,Sony Pictures Drops Final ‘Morbius’ Trailer drezzed.clownfishtv.com/sony…,0
Morbius trailer,2 Mar 2022,@Rafa_DCNauta,Rafael Hater do Snyder,Na minha teve um trailer dr morbius 🤡,https://nitter.net/Rafa_DCNauta/status/1499076127016505350#m,There was a Dr Morbius trailer in mine 🤡,0
Morbius trailer,2 Mar 2022,@urbano_noticias,URBANO📍Noticia Puebla y Tlaxcala,#Entretenimiento 🎬🍿 ¡Por fin! Morbius ya tiene fecha de estreno y tráiler oficial con Jared Leto Urbano Noticias México urbanopuebla.com.mx/entreten…,https://nitter.net/urbano_noticias/status/1499074399533768708#m,#Entertainment 🎬🍿 Finally! Morbius already has a release date and official trailer with Jared Leto Urbano Noticias México urbanpuebla.com.mx/entreten…,0
Morbius trailer,2 Mar 2022,@KillerMari0,KillerMARI0 🐎🪽,"¡MORBIUS TRAILER FINAL! Buitre, Loxias Villano, Spiderman UCM, Andrew Garfield, Martine Vampiro! piped.video/kinduWxo6b8 a través de @YouTube #Marvel #Memes #Morbius",https://nitter.net/KillerMari0/status/1499073855654174722#m,"MORBIUS FINAL TRAILER! Vulture, Loxias Villano, Spiderman UCM, Andrew Garfield, Martine Vampiro! piped.video/kinduWxo6b8 via @YouTube #Marvel #Memes #Morbius",0
Morbius trailer,2 Mar 2022,@vicrb__,let em é tempo de retomada,Na minha sessão exibiram o trailer de morbius ☠️,https://nitter.net/vicrb__/status/1499070057481228300#m,At my session they showed the trailer for morbius ☠️,0
Morbius trailer,2 Mar 2022,@RenierJustWonIt,Renier Swanepoel,MORBIUS - Final Trailer (HD) piped.video/SQK-QxxtE8Y via @YouTube,https://nitter.net/RenierJustWonIt/status/1499068027341615113#m,MORBIUS - Final Trailer (HD) piped.video/SQK-QxxtE8Y via @YouTube,0
Morbius trailer,2 Mar 2022,@BrandonDavisBD,Brandon Davis,"This week's MCU news, live now! -Netflix shows on Disney+ -New #Morbius trailer -Patrick Stewart gives up -More #DoctorStrange 2 news -Secret Invasion, Ironheart casting -Deadpool 3 updates?! Live now: twitch.tv/comicbook",https://nitter.net/BrandonDavisBD/status/1499067840330190849#m,"This week's MCU news, live now! -Netflix shows on Disney+ -New #Morbius trailer -Patrick Stewart gives up -More #DoctorStrange 2 news -Secret Invasion, Ironheart casting -Deadpool 3 updates?! Live now: twitch.tv/comicbook",0
Morbius trailer,2 Mar 2022,@ComicBook,ComicBook.com,"MCU discussions on today's @PhaseZeroCB episode: -Netflix shows on Disney+ -New #Morbius trailer -Patrick Stewart gives up -More #DoctorStrange 2 news -Secret Invasion, Ironheart casting -Deadpool 3 updates?! Live now: twitch.tv/comicbook",https://nitter.net/ComicBook/status/1499067705856512003#m,"MCU discussions on today's @PhaseZeroCB episode: -Netflix shows on Disney+ -New #Morbius trailer -Patrick Stewart gives up -More #DoctorStrange 2 news -Secret Invasion, Ironheart casting -Deadpool 3 updates?! Live now: twitch.tv/comicbook",0
Morbius trailer,2 Mar 2022,@PhaseZeroCB,Phase Zero - MCU,"Big week of MCU updates! Discussing on today's show: -Netflix shows on Disney+ -New #Morbius trailer -Patrick Stewart gives up -More #DoctorStrange 2 news -Secret Invasion, Ironheart casting -Deadpool 3 updates?! Live: twitch.tv/comicbook",https://nitter.net/PhaseZeroCB/status/1499067546338836490#m,"Big week of MCU updates! Discussing on today's show: -Netflix shows on Disney+ -New #Morbius trailer -Patrick Stewart gives up -More #DoctorStrange 2 news -Secret Invasion, Ironheart casting -Deadpool 3 updates?! Live: twitch.tv/comicbook",0
Morbius trailer,3 Mar 2022,@ThamHusband,Ti Mongoose,The way my whole theater burst out laughing when the Morbius trailer came up,https://nitter.net/ThamHusband/status/1499528674986676228#m,The way my whole theater burst out laughing when the Morbius trailer came up,1
Morbius trailer,3 Mar 2022,@SimaSwini,Simo Alami,Liked on YouTube: MORBIUS - Final Trailer (HD) piped.video/watch?v=SQK-Qxxt…,https://nitter.net/SimaSwini/status/1499522556193345544#m,Liked on YouTube: MORBIUS - Final Trailer (HD) piped.video/watch?v=SQK-Qxxt…,0
Morbius trailer,3 Mar 2022,@spdrmn2099,aisha🔻(ia),if the morbius trailer does hint at tom hardy's venom being part of the andrew spideyverse im gonna collapse,https://nitter.net/spdrmn2099/status/1499519004582772738#m,if the morbius trailer does hint at tom hardy's venom being part of the andrew spideyverse im gonna collapse,1
